company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,recommended_value,review_reason
300393.SZ,中来股份,2025,Q_S_RD_RATE,1,4.3,21,4.3,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_AR_TURNOVER,1,6.80834,83,6.80834,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_ASSET_TURNOVER,1,1.39379,84,1.39379,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_CAPITAL_ACCUMULATION,1,-47.8872,85,-47.8872,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.73107,83,1.73107,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_DEBT_ASSET_RATE,1,47.8872,85,47.8872,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_QUICK_RATIO,1,149.932,84,149.932,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_REVENUE_GROWTH,1,21.4231,7,21.4231,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_ROE,2,3.79,7|240,3.79,single_or_consistent
300407.SZ,凯发电气,2025,Q_G_TWO_FUNDS_RATE,1,42.067,83,42.067,single_or_consistent
300407.SZ,凯发电气,2025,Q_S_DIVIDEND_PER_SHARE,2,0.08,51|225,0.08,single_or_consistent
300407.SZ,凯发电气,2025,Q_S_RD_RATE,1,4.79,30,4.79,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_AR_TURNOVER,1,15.1442,112,15.1442,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_ASSET_TURNOVER,1,0.965941,113,0.965941,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_CAPITAL_ACCUMULATION,1,13.4122,114,13.4122,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_CASH_CURRENT_LIABILITY,1,25.3119,120,25.3119,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_CASH_REALIZATION,1,108.662,120,108.662,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_COST_REVENUE_RATE,1,92.4991,116,92.4991,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_CURRENT_ASSET_TURNOVER,1,2.17427,112,2.17427,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_DEBT_ASSET_RATE,2,40.9294|40.93,107|114,,conflicting_candidates
300409.SZ,道氏技术,2025,Q_G_EBITDA_INTEREST,1,6.86408,117,6.86408,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_EBITDA_MARGIN,1,14.7558,117,14.7558,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_OPERATING_MARGIN,1,8.45171,117,8.45171,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_OPERATING_PROFIT_GROWTH,1,158.36,117,158.36,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_QUICK_RATIO,1,111.635,113,111.635,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_REVENUE_GROWTH,1,5.2166,7,5.2166,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_ROA,1,9.32711,117,9.32711,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_ROE,2,6.62,7|236,6.62,single_or_consistent
300409.SZ,道氏技术,2025,Q_G_TWO_FUNDS_RATE,1,48.3356,112,48.3356,single_or_consistent
300409.SZ,道氏技术,2025,Q_S_DIVIDEND_PER_SHARE,2,0.25,59|227,0.25,single_or_consistent
300409.SZ,道氏技术,2025,Q_S_DONATION_RATE,1,0.0444324,206,0.0444324,single_or_consistent
300409.SZ,道氏技术,2025,Q_S_PAY_PER_EMPLOYEE,1,14.5156,195,14.5156,single_or_consistent
300409.SZ,道氏技术,2025,Q_S_RD_RATE,1,2.68,37,2.68,single_or_consistent
300410.SZ,正业科技,2025,Q_G_AR_TURNOVER,1,7.05659,101,7.05659,single_or_consistent
300410.SZ,正业科技,2025,Q_G_ASSET_TURNOVER,1,0.589156,101,0.589156,single_or_consistent
300410.SZ,正业科技,2025,Q_G_CAPITAL_ACCUMULATION,1,22.0568,101,22.0568,single_or_consistent
300410.SZ,正业科技,2025,Q_G_DEBT_ASSET_RATE,1,81.6025,101,81.6025,single_or_consistent
300410.SZ,正业科技,2025,Q_G_REVENUE_GROWTH,1,22.2986,9,22.2986,single_or_consistent
300410.SZ,正业科技,2025,Q_G_ROE,2,15.31,9|254,15.31,single_or_consistent
300410.SZ,正业科技,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.00321,190,1.00321,single_or_consistent
300410.SZ,正业科技,2025,Q_S_EDU_PER_EMPLOYEE,1,0.020606,190,0.020606,single_or_consistent
300410.SZ,正业科技,2025,Q_S_PAY_PER_EMPLOYEE,1,19.0148,190,19.0148,single_or_consistent
300410.SZ,正业科技,2025,Q_S_RD_RATE,1,4.51,28,4.51,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_AR_TURNOVER,1,2.17833,65,2.17833,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_ASSET_TURNOVER,1,0.594256,66,0.594256,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_CAPITAL_ACCUMULATION,1,-13.1021,67,-13.1021,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,-2.65169,73,-2.65169,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_CASH_REALIZATION,1,99.7762,73,99.7762,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_COST_REVENUE_RATE,1,107.392,69,107.392,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.898678,65,0.898678,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_DEBT_ASSET_RATE,1,51.4409,67,51.4409,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_EBITDA_INTEREST,1,-25.8848,70,-25.8848,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_EBITDA_MARGIN,1,-15.9908,70,-15.9908,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_OPERATING_MARGIN,1,-22.3458,70,-22.3458,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_QUICK_RATIO,1,86.7029,66,86.7029,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_REVENUE_GROWTH,1,-47.7605,8,-47.7605,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_ROA,1,-12.7178,70,-12.7178,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_ROE,2,-13.25,8|160,-13.25,single_or_consistent
300423.SZ,昇辉科技,2025,Q_G_TWO_FUNDS_RATE,1,76.6113,65,76.6113,single_or_consistent
300423.SZ,昇辉科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0,44,0,single_or_consistent
300423.SZ,昇辉科技,2025,Q_S_DONATION_RATE,1,0.0800892,134,0.0800892,single_or_consistent
300423.SZ,昇辉科技,2025,Q_S_PAY_PER_EMPLOYEE,1,13.5048,125,13.5048,single_or_consistent
300423.SZ,昇辉科技,2025,Q_S_RD_RATE,1,2.44,23,2.44,single_or_consistent
300427.SZ,红相股份,2025,Q_G_ASSET_TURNOVER,1,0.435977,93,0.435977,single_or_consistent
300427.SZ,红相股份,2025,Q_G_CAPITAL_ACCUMULATION,1,-1.19455,93,-1.19455,single_or_consistent
300427.SZ,红相股份,2025,Q_G_DEBT_ASSET_RATE,1,26.0518,93,26.0518,single_or_consistent
300427.SZ,红相股份,2025,Q_G_REVENUE_GROWTH,1,14.5615,9,14.5615,single_or_consistent
300427.SZ,红相股份,2025,Q_G_ROE,2,-1.59,9|216,-1.59,single_or_consistent
300427.SZ,红相股份,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,2.60194,181,2.60194,single_or_consistent
300427.SZ,红相股份,2025,Q_S_DIVIDEND_PER_SHARE,1,0,50,0,single_or_consistent
300427.SZ,红相股份,2025,Q_S_DONATION_RATE,1,0.0129236,191,0.0129236,single_or_consistent
300427.SZ,红相股份,2025,Q_S_EDU_PER_EMPLOYEE,1,0.180989,181,0.180989,single_or_consistent
300427.SZ,红相股份,2025,Q_S_PAY_PER_EMPLOYEE,1,17.5668,181,17.5668,single_or_consistent
300427.SZ,红相股份,2025,Q_S_RD_RATE,1,6.18,30,6.18,single_or_consistent
300432.SZ,富临精工,2025,Q_G_AR_TURNOVER,1,12.9481,113,12.9481,single_or_consistent
300432.SZ,富临精工,2025,Q_G_ASSET_TURNOVER,1,1.1454,113,1.1454,single_or_consistent
300432.SZ,富临精工,2025,Q_G_CAPITAL_ACCUMULATION,1,17.9037,113,17.9037,single_or_consistent
300432.SZ,富临精工,2025,Q_G_DEBT_ASSET_RATE,1,63.4264,113,63.4264,single_or_consistent
300432.SZ,富临精工,2025,Q_G_REVENUE_GROWTH,1,59.1722,8,59.1722,single_or_consistent
300432.SZ,富临精工,2025,Q_G_ROE,2,9.53,8|267,9.53,single_or_consistent
300432.SZ,富临精工,2025,Q_S_DIVIDEND_PER_SHARE,2,0.1,68|252,0.1,single_or_consistent
300432.SZ,富临精工,2025,Q_S_PAY_PER_EMPLOYEE,1,9.50898,203,9.50898,single_or_consistent
300432.SZ,富临精工,2025,Q_S_RD_RATE,1,2.02,35,2.02,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_E_CLEAN_ENERGY_INTENSITY,1,16.0317,38,16.0317,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_E_SO2_INTENSITY,1,0.199264,54,0.199264,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_G_AR_TURNOVER,1,11.6867,77,11.6867,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_G_ASSET_TURNOVER,1,0.624444,77,0.624444,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_G_CAPITAL_ACCUMULATION,1,5.13718,77,5.13718,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_G_DEBT_ASSET_RATE,1,74.1857,77,74.1857,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_G_REVENUE_GROWTH,1,50.0402,7,50.0402,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_G_ROE,2,3.97,7|233,3.97,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_S_DIVIDEND_PER_SHARE,1,0.06,43,0.06,single_or_consistent
300438.SZ,鹏辉能源,2025,Q_S_RD_RATE,2,4.48,22|53,4.48,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_AR_TURNOVER,1,2.89209,80,2.89209,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_ASSET_TURNOVER,1,0.703245,81,0.703245,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_CAPITAL_ACCUMULATION,1,-11.033,82,-11.033,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.687522,80,0.687522,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_DEBT_ASSET_RATE,1,11.033,82,11.033,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_QUICK_RATIO,1,454.253,82,454.253,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_REVENUE_GROWTH,1,26.5382,10,26.5382,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_ROE,2,5.11,10|189,5.11,single_or_consistent
300443.SZ,金雷股份,2025,Q_G_TWO_FUNDS_RATE,1,45.4337,80,45.4337,single_or_consistent
300443.SZ,金雷股份,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,2.60244,155,2.60244,single_or_consistent
300443.SZ,金雷股份,2025,Q_S_DIVIDEND_PER_SHARE,1,0.1,53,0.1,single_or_consistent
300443.SZ,金雷股份,2025,Q_S_EDU_PER_EMPLOYEE,1,0.0525376,155,0.0525376,single_or_consistent
300443.SZ,金雷股份,2025,Q_S_PAY_PER_EMPLOYEE,1,12.8089,155,12.8089,single_or_consistent
300443.SZ,金雷股份,2025,Q_S_RD_RATE,1,4.81,28,4.81,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_AR_TURNOVER,1,2.54228,80,2.54228,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_ASSET_TURNOVER,1,0.660893,81,0.660893,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_CAPITAL_ACCUMULATION,1,10.2313,82,10.2313,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_CASH_CURRENT_LIABILITY,1,0.117551,88,0.117551,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_CASH_REALIZATION,1,98.4655,88,98.4655,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_COST_REVENUE_RATE,1,98.0707,85,98.0707,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.990171,81,0.990171,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_DEBT_ASSET_RATE,2,68.07|76.0846,82|172,,conflicting_candidates
300444.SZ,双杰电气,2025,Q_G_QUICK_RATIO,1,77.8693,82,77.8693,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_REVENUE_GROWTH,1,39.229,7,39.229,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_ROE,1,10.78,7,10.78,single_or_consistent
300444.SZ,双杰电气,2025,Q_G_TWO_FUNDS_RATE,1,70.7861,81,70.7861,single_or_consistent
300444.SZ,双杰电气,2025,Q_S_DIVIDEND_PER_SHARE,2,0.06,47|176,0.06,single_or_consistent
300444.SZ,双杰电气,2025,Q_S_DONATION_RATE,1,0.00871377,162,0.00871377,single_or_consistent
300444.SZ,双杰电气,2025,Q_S_EDU_PER_EMPLOYEE,1,0.146016,155,0.146016,single_or_consistent
300444.SZ,双杰电气,2025,Q_S_PAY_PER_EMPLOYEE,1,11.8443,155,11.8443,single_or_consistent
300444.SZ,双杰电气,2025,Q_S_RD_RATE,1,2.71,26,2.71,single_or_consistent
300450.SZ,先导智能,2025,Q_G_AR_TURNOVER,1,1.88348,88,1.88348,single_or_consistent
300450.SZ,先导智能,2025,Q_G_ASSET_TURNOVER,1,0.383842,89,0.383842,single_or_consistent
300450.SZ,先导智能,2025,Q_G_CAPITAL_ACCUMULATION,1,13.3041,91,13.3041,single_or_consistent
300450.SZ,先导智能,2025,Q_G_CASH_REALIZATION,1,125.89,96,125.89,single_or_consistent
300450.SZ,先导智能,2025,Q_G_COST_REVENUE_RATE,1,88.6289,93,88.6289,single_or_consistent
300450.SZ,先导智能,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.454115,89,0.454115,single_or_consistent
300450.SZ,先导智能,2025,Q_G_DEBT_ASSET_RATE,1,66.4218,90,66.4218,single_or_consistent
300450.SZ,先导智能,2025,Q_G_EBITDA_INTEREST,1,14.9898,94,14.9898,single_or_consistent
300450.SZ,先导智能,2025,Q_G_EBITDA_MARGIN,1,16.2025,94,16.2025,single_or_consistent
300450.SZ,先导智能,2025,Q_G_OPERATING_MARGIN,1,11.6531,94,11.6531,single_or_consistent
300450.SZ,先导智能,2025,Q_G_OPERATING_PROFIT_GROWTH,1,712.823,94,712.823,single_or_consistent
300450.SZ,先导智能,2025,Q_G_QUICK_RATIO,1,77.1128,90,77.1128,single_or_consistent
300450.SZ,先导智能,2025,Q_G_REVENUE_GROWTH,1,21.8301,7,21.8301,single_or_consistent
300450.SZ,先导智能,2025,Q_G_ROA,1,4.80914,94,4.80914,single_or_consistent
300450.SZ,先导智能,2025,Q_G_ROE,2,12.65,7|205,12.65,single_or_consistent
300450.SZ,先导智能,2025,Q_G_TWO_FUNDS_RATE,1,65.5812,89,65.5812,single_or_consistent
300450.SZ,先导智能,2025,Q_S_DIVIDEND_PER_SHARE,1,0.287,51,0.287,single_or_consistent
300450.SZ,先导智能,2025,Q_S_DONATION_RATE,1,0.0440977,171,0.0440977,single_or_consistent
300450.SZ,先导智能,2025,Q_S_RD_RATE,1,11.11,27,11.11,single_or_consistent
300457.SZ,赢合科技,2025,Q_G_AR_TURNOVER,1,1.83725,74,1.83725,single_or_consistent
300457.SZ,赢合科技,2025,Q_G_ASSET_TURNOVER,1,0.55169,74,0.55169,single_or_consistent
300457.SZ,赢合科技,2025,Q_G_CAPITAL_ACCUMULATION,1,1.90992,74,1.90992,single_or_consistent
300457.SZ,赢合科技,2025,Q_G_DEBT_ASSET_RATE,1,63.5888,74,63.5888,single_or_consistent
300457.SZ,赢合科技,2025,Q_G_REVENUE_GROWTH,1,10.8109,9,10.8109,single_or_consistent
300457.SZ,赢合科技,2025,Q_G_ROE,2,7.91,9|188,7.91,single_or_consistent
300457.SZ,赢合科技,2025,Q_S_DIVIDEND_PER_SHARE,2,0.085,43|177,0.085,single_or_consistent
300457.SZ,赢合科技,2025,Q_S_RD_RATE,1,6.84,24,6.84,single_or_consistent
300483.SZ,首华燃气,2025,Q_G_AR_TURNOVER,1,31.1795,103,31.1795,single_or_consistent
300483.SZ,首华燃气,2025,Q_G_ASSET_TURNOVER,1,0.331882,105,0.331882,single_or_consistent
300483.SZ,首华燃气,2025,Q_G_CAPITAL_ACCUMULATION,1,17.1865,105,17.1865,single_or_consistent
300483.SZ,首华燃气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.55181,103,1.55181,single_or_consistent
300483.SZ,首华燃气,2025,Q_G_DEBT_ASSET_RATE,3,30|53.2|53.2037,19|98|105,,conflicting_candidates
300483.SZ,首华燃气,2025,Q_G_REVENUE_GROWTH,1,82.0591,7,82.0591,single_or_consistent
300483.SZ,首华燃气,2025,Q_G_ROE,2,8.02,7|206,8.02,single_or_consistent
300483.SZ,首华燃气,2025,Q_G_TWO_FUNDS_RATE,1,2.61801,103,2.61801,single_or_consistent
300483.SZ,首华燃气,2025,Q_S_DONATION_RATE,1,0.143896,182,0.143896,single_or_consistent
300483.SZ,首华燃气,2025,Q_S_RD_RATE,1,2.6,23,2.6,single_or_consistent
300490.SZ,华自科技,2025,Q_G_AR_TURNOVER,1,1.91673,90,1.91673,single_or_consistent
300490.SZ,华自科技,2025,Q_G_ASSET_TURNOVER,1,0.629121,91,0.629121,single_or_consistent
300490.SZ,华自科技,2025,Q_G_CAPITAL_ACCUMULATION,1,-68.4134,92,-68.4134,single_or_consistent
300490.SZ,华自科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,1.09445,98,1.09445,single_or_consistent
300490.SZ,华自科技,2025,Q_G_CASH_REALIZATION,1,112.007,98,112.007,single_or_consistent
300490.SZ,华自科技,2025,Q_G_COST_REVENUE_RATE,1,108.814,95,108.814,single_or_consistent
300490.SZ,华自科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.553786,90,0.553786,single_or_consistent
300490.SZ,华自科技,2025,Q_G_DEBT_ASSET_RATE,1,68.4134,92,68.4134,single_or_consistent
300490.SZ,华自科技,2025,Q_G_EBITDA_INTEREST,1,-8.14144,95,-8.14144,single_or_consistent
300490.SZ,华自科技,2025,Q_G_OPERATING_MARGIN,1,-13.109,95,-13.109,single_or_consistent
300490.SZ,华自科技,2025,Q_G_QUICK_RATIO,1,61.4188,92,61.4188,single_or_consistent
300490.SZ,华自科技,2025,Q_G_ROA,1,-7.343,95,-7.343,single_or_consistent
300490.SZ,华自科技,2025,Q_G_ROE,2,-11.24,8|246,-11.24,single_or_consistent
300490.SZ,华自科技,2025,Q_G_TWO_FUNDS_RATE,1,69.6312,90,69.6312,single_or_consistent
300490.SZ,华自科技,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.78611,186,1.78611,single_or_consistent
300490.SZ,华自科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0,51,0,single_or_consistent
300490.SZ,华自科技,2025,Q_S_DONATION_RATE,1,0.0302305,200,0.0302305,single_or_consistent
300490.SZ,华自科技,2025,Q_S_EDU_PER_EMPLOYEE,1,0.0333775,186,0.0333775,single_or_consistent
300490.SZ,华自科技,2025,Q_S_PAY_PER_EMPLOYEE,1,14.1474,186,14.1474,single_or_consistent
300490.SZ,华自科技,2025,Q_S_RD_RATE,1,6.56,27,6.56,single_or_consistent
300491.SZ,通合科技,2025,Q_G_AR_TURNOVER,1,3.06494,81,3.06494,single_or_consistent
300491.SZ,通合科技,2025,Q_G_ASSET_TURNOVER,1,1.15654,82,1.15654,single_or_consistent
300491.SZ,通合科技,2025,Q_G_CAPITAL_ACCUMULATION,1,5.78371,83,5.78371,single_or_consistent
300491.SZ,通合科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.40337,81,1.40337,single_or_consistent
300491.SZ,通合科技,2025,Q_G_DEBT_ASSET_RATE,1,52.5451,83,52.5451,single_or_consistent
300491.SZ,通合科技,2025,Q_G_QUICK_RATIO,1,125.042,82,125.042,single_or_consistent
300491.SZ,通合科技,2025,Q_G_REVENUE_GROWTH,1,28.7824,8,28.7824,single_or_consistent
300491.SZ,通合科技,2025,Q_G_ROE,2,3.42,8|175,3.42,single_or_consistent
300491.SZ,通合科技,2025,Q_G_TWO_FUNDS_RATE,1,69.2084,81,69.2084,single_or_consistent
300491.SZ,通合科技,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.32275,143,1.32275,single_or_consistent
300491.SZ,通合科技,2025,Q_S_DIVIDEND_PER_SHARE,2,0.08,48|167,0.08,single_or_consistent
300491.SZ,通合科技,2025,Q_S_DONATION_RATE,1,0.00321098,150,0.00321098,single_or_consistent
300491.SZ,通合科技,2025,Q_S_EDU_PER_EMPLOYEE,1,0.263909,143,0.263909,single_or_consistent
300491.SZ,通合科技,2025,Q_S_PAY_PER_EMPLOYEE,1,12.2663,143,12.2663,single_or_consistent
300491.SZ,通合科技,2025,Q_S_RD_RATE,1,8.89,30,8.89,single_or_consistent
300510.SZ,金冠股份,2025,Q_G_CAPITAL_ACCUMULATION,1,-15.0442,88,-15.0442,single_or_consistent
300510.SZ,金冠股份,2025,Q_G_DEBT_ASSET_RATE,1,30.0949,88,30.0949,single_or_consistent
300510.SZ,金冠股份,2025,Q_G_QUICK_RATIO,1,163.276,87,163.276,single_or_consistent
300510.SZ,金冠股份,2025,Q_G_TWO_FUNDS_RATE,1,52.8988,86,52.8988,single_or_consistent
300510.SZ,金冠股份,2025,Q_S_DIVIDEND_PER_SHARE,1,0,54,0,single_or_consistent
300510.SZ,金冠股份,2025,Q_S_RD_RATE,1,5.86,33,5.86,single_or_consistent
300514.SZ,友讯达,2025,Q_G_AR_TURNOVER,1,4.67385,85,4.67385,single_or_consistent
300514.SZ,友讯达,2025,Q_G_ASSET_TURNOVER,1,0.523431,89,0.523431,single_or_consistent
300514.SZ,友讯达,2025,Q_G_CAPITAL_ACCUMULATION,1,0.954214,88,0.954214,single_or_consistent
300514.SZ,友讯达,2025,Q_G_CASH_CURRENT_LIABILITY,1,33.7922,94,33.7922,single_or_consistent
300514.SZ,友讯达,2025,Q_G_CASH_REALIZATION,1,121.605,94,121.605,single_or_consistent
300514.SZ,友讯达,2025,Q_G_COST_REVENUE_RATE,1,93.9685,90,93.9685,single_or_consistent
300514.SZ,友讯达,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.856299,88,0.856299,single_or_consistent
300514.SZ,友讯达,2025,Q_G_DEBT_ASSET_RATE,1,28.2815,89,28.2815,single_or_consistent
300514.SZ,友讯达,2025,Q_G_EBITDA_INTEREST,1,11.9022,91,11.9022,single_or_consistent
300514.SZ,友讯达,2025,Q_G_OPERATING_MARGIN,1,10.7907,91,10.7907,single_or_consistent
300514.SZ,友讯达,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-63.2212,91,-63.2212,single_or_consistent
300514.SZ,友讯达,2025,Q_G_QUICK_RATIO,1,235.654,88,235.654,single_or_consistent
300514.SZ,友讯达,2025,Q_G_REVENUE_GROWTH,1,-21.1483,9,-21.1483,single_or_consistent
300514.SZ,友讯达,2025,Q_G_ROA,1,6.129,91,6.129,single_or_consistent
300514.SZ,友讯达,2025,Q_G_ROE,2,6.68,9|236,6.68,single_or_consistent
300514.SZ,友讯达,2025,Q_G_TWO_FUNDS_RATE,1,21.0099,88,21.0099,single_or_consistent
300514.SZ,友讯达,2025,Q_S_DIVIDEND_PER_SHARE,2,0.1,60|224,0.1,single_or_consistent
300514.SZ,友讯达,2025,Q_S_RD_RATE,1,10.2816,90,10.2816,single_or_consistent
300568.SZ,星源材质,2025,Q_G_AR_TURNOVER,1,2.80363,94,2.80363,single_or_consistent
300568.SZ,星源材质,2025,Q_G_ASSET_TURNOVER,1,0.17236,93,0.17236,single_or_consistent
300568.SZ,星源材质,2025,Q_G_CAPITAL_ACCUMULATION,1,1.00636,94,1.00636,single_or_consistent
300568.SZ,星源材质,2025,Q_G_CASH_CURRENT_LIABILITY,1,10.008,100,10.008,single_or_consistent
300568.SZ,星源材质,2025,Q_G_CASH_REALIZATION,1,88.5395,100,88.5395,single_or_consistent
300568.SZ,星源材质,2025,Q_G_COST_REVENUE_RATE,1,100.575,96,100.575,single_or_consistent
300568.SZ,星源材质,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.240943,93,0.240943,single_or_consistent
300568.SZ,星源材质,2025,Q_G_DEBT_ASSET_RATE,2,56.92|59.2641,83|94,,conflicting_candidates
300568.SZ,星源材质,2025,Q_G_EBITDA_INTEREST,1,1.27498,97,1.27498,single_or_consistent
300568.SZ,星源材质,2025,Q_G_EBITDA_MARGIN,1,27.3872,97,27.3872,single_or_consistent
300568.SZ,星源材质,2025,Q_G_OPERATING_MARGIN,1,2.17412,97,2.17412,single_or_consistent
300568.SZ,星源材质,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-77.9362,97,-77.9362,single_or_consistent
300568.SZ,星源材质,2025,Q_G_QUICK_RATIO,1,247.499,95,247.499,single_or_consistent
300568.SZ,星源材质,2025,Q_G_REVENUE_GROWTH,1,16.4995,9,16.4995,single_or_consistent
300568.SZ,星源材质,2025,Q_G_ROA,1,0.991427,97,0.991427,single_or_consistent
300568.SZ,星源材质,2025,Q_G_ROE,1,0.37,9,0.37,single_or_consistent
300568.SZ,星源材质,2025,Q_G_TWO_FUNDS_RATE,1,6.77446,95,6.77446,single_or_consistent
300568.SZ,星源材质,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.36563,186,1.36563,single_or_consistent
300568.SZ,星源材质,2025,Q_S_DIVIDEND_PER_SHARE,1,0.01,48,0.01,single_or_consistent
300568.SZ,星源材质,2025,Q_S_DONATION_RATE,1,0.0190029,196,0.0190029,single_or_consistent
300568.SZ,星源材质,2025,Q_S_EDU_PER_EMPLOYEE,1,0.0283037,186,0.0283037,single_or_consistent
300568.SZ,星源材质,2025,Q_S_PAY_PER_EMPLOYEE,1,14.6964,186,14.6964,single_or_consistent
300568.SZ,星源材质,2025,Q_S_RD_RATE,1,6.75,27,6.75,single_or_consistent
300569.SZ,天能重工,2025,Q_G_AR_TURNOVER,1,2.56457,77,2.56457,single_or_consistent
300569.SZ,天能重工,2025,Q_G_ASSET_TURNOVER,1,0.325145,77,0.325145,single_or_consistent
300569.SZ,天能重工,2025,Q_G_CAPITAL_ACCUMULATION,1,1.17702,77,1.17702,single_or_consistent
300569.SZ,天能重工,2025,Q_G_DEBT_ASSET_RATE,2,56.6587|56.66,70|77,,conflicting_candidates
300569.SZ,天能重工,2025,Q_G_REVENUE_GROWTH,1,20.9054,7,20.9054,single_or_consistent
300569.SZ,天能重工,2025,Q_G_ROE,2,2.06,7|198,2.06,single_or_consistent
300569.SZ,天能重工,2025,Q_S_DIVIDEND_PER_SHARE,2,0.018,40|185,0.018,single_or_consistent
300569.SZ,天能重工,2025,Q_S_DONATION_RATE,1,0.128838,161,0.128838,single_or_consistent
300569.SZ,天能重工,2025,Q_S_RD_RATE,1,0.42,19,0.42,single_or_consistent
300593.SZ,新雷能,2025,Q_G_AR_TURNOVER,1,2.45805,119,2.45805,single_or_consistent
300593.SZ,新雷能,2025,Q_G_ASSET_TURNOVER,1,0.278702,119,0.278702,single_or_consistent
